comment,offensive
کسی بیغیرت پاکستانی کو پتہ ہے کہ ناپاک فوج اور غدار قمر باجا کون سے چوک پر کھڑے تھے 12 سے 12:30 تک ؟؟ جاہل پاکستانی قوم ایک دفع پھر ذلیل ہوئ اور بیغیرت اس پر فخر بھی کر رہے ہیں بے چارے جاہل پاکستانی #Pakistan #Kashmir #KashmirHour #کشمیرفروش_کاآدھاگھنٹہ #کشمیر_بنے_گا_پاکستان,1
کسی کتیاں کی نسل حرام کے جمعے ھوئے بند دماغ یوتھیوئی بیغرت گھٹایا انسان پہلے اس کا ٹوئٹر اکاونٹ دیکھ جا کر اس نے بیان دیا یہ نہیں دیا اُس کے بعد تُو کہتا ہے ۔۔حرامی کے بیرونی ایجنٹ ہے تو ناپاک فوج اپنی ماں چودانے کے لئے اٹھا کر ہسپتال لے کر گئی تھی لعنتی انسان,1
کسی کو فوج سے الرجی نہیں الرجی ہے ان سوور کی اولادوں سے جو فوج کی وردی پہن کر سیاست اور سازشیں کرتے ہیں یہ لوگ فوجی نہیں فوج کی وردی میں سوؤر ہیں جن کی وجہ سے وردی ناپاک ھوگئی ہے,1
کسی ملک دشمن اور دہشت گرد کو بھی اغواء کرکے لاپتہ کردینا اور ملکی قانون کے مطابق عدالتوں میں پیش نہ کرنا اور قانون کو اپنے ہاتھ میں لینا یہ کسی کو اختیار نہیں۔ جو بھی ایسا کرتا ھے وہ قانون اور آئین سے انحراف اور پاکستان سے سنگین غداری کا مرتکب ھے۔ جو کہ یہ ناپاک فوج ھے۔,1
"کشمیر بیچنے کے بعد ناپاک فوج کا سربراہ جنرل باجا بیغیرتوں کی طرح ملک میں دورے کرتے پھر رہا ہے اور جمہوریت سیکھا رہا ہے اور جاہل پاکستانی، زندہ باد کے نعرے مار رہے ہیں #فلاپ_ڈاکٹرائن #Pakistan",1
"کشمیر تنہا نہی ہے اور۔..DHA Quetta , DHA Bahawalpur اس کا کھلا ثبوت ہے۔ آج ہی سے DHA میں رہیں اور فوجی دلیا، گوشت، دودھ، پیٹرول, بینک استعمال کر کے سرٹیفائڈ محب وطن بنیے لعنت غدار ناپاک فوج اور جاہل ذہنی نسلی غلام پاکستانیوں پر #Kashmir #Pakistan #کشمیر_تنہا_نہیں_ہے",1
کشمیر سے ماوں بہنوں بچوں بزرگوں کی طرف سے پاکستان کی فوج کے لیے روزانہ مدد کے لیے آوازیں سنائی دے رہی ہیں مگر پاکستان کی ناپاک فوج بھی ان آوازوں پر مجرمانہ خاموشی اختیار کیے ہوئے ہے- *پاکستانی فوجیوں اپنی تنخواہوں کو حلال کرو*2/2 #KashmirNeedsPakArmy @AltafHussain_90 @NdmEhsan,1
کشمیر فروش غدار نیازی اور غدار ناپاک فوج کا غدار سربراہ قمر باجا پاکستان کے سب سے بڑے مجرم ہیں ان کو بھی ۳ دن تک لٹکانا چاہئے #Pakistan #Kashmir #MerePaasTumHo,1
کشمیر کا بدلہ لینے کا اچھا موقع ہے فوج کو چاہے اس موقع کو ضایع ہونے نہ دیں اور بچوں کو اٹھائیں کیونکہ انڈیا کی کمر ٹو ٹ جائے گی لعنت ناپاک آرمی تیری سوچ پر کشمیریوں کی حق کی بات کرنے سے پہلے ڈوبمرنا چاہے …,1
کشمیر والوں آپ کو شکر کرنا چاہیے ۔کہ آپ پر ناپاک فوج قابض نہیں ۔ #DaSangaAzadiDa #14AugustBlackDay #pashtunmnasinillegalcustody @mjdawar @Aliwazirna50,1
کشی اور بمبارمنٹ کرکے اس پر قبضہ کیا .. جسے ھم سب ریاست پاکستان اسکی ناپاک فوج کو پاکستان کی فوج کہے کر بڑاوا دیتے رہتے ہیں وہ دراصل .. ناپاک ریاست انگریز داد اور اسکی فوج سابقہ برٹش پنجاب ریجمنٹ کی فوج ہے .. اور یہ ناپاک ملک اور ناہاک فوج انگریزوں کے مفادات کی محافط ہے ..,1
"کفر کا ساتھ دو، آخر میں ناپاک فوج نے تمھیں بھی نی چھوڑنا",1
کل شمالی وزیرستان میں ناپاک فوج نے جن عورتوں پر تشدد کیا تھا ان میں سے ایک شہید ہوگئی ہے #StateAttackedPTM,1
کل عمر چیمہ کے ساتھ کیا ہوا؟ رنڈیو جواب دو. کوئی دن ایسا نہیں کے ناپاک فوج کے خلاف بات کرنے والے کو اٹھایا نہ ہو.,1
کل ناپاک فوج کو رشوت نہ دینے پر پشتون ڈرائیوروں کو گولی مار دی گئ اور تم بے غیرت کشمیر کا الاپ ناپ رہے ہو۔ اللہ کو کیا جواب دوگے۔کچھ شرم و احیاء تو تم میں ہوگی۔کاش تم میں زرہ برابر ایمان ہوتا۔منافقین دوزخ کی آخری کھائی میں ہونگے حدیث نبوی صلےاللہ علیہ وسلم,1
کمبخت اپنا دماغ استعمال کر ناپاک فوج کا لکھا ہوا گھٹیا اسکرپٹ نہ پڑھ کیوں عوام تجھ جیسی عورت اور ناپاک فوج کو جانتی ہے,1
"کنجر آرمی کا سب سے بڑا کنجر چیف، کاروبار تباہ کر دیئے، معیشت غرق کر دی، پنجاب ایک جاہل کو تھما دیا اور کتے کا بچہ کہتا ہے کی تبدیلی کی شروعات ہے۔ اللہ کی لعنت ناپاک فوج پر!!!",1
"کنجر نیب، ناپاک فوج زندہ باد",1
کہا ہیں وہ منافق پاکستانی جو کشمیرں اور برماں کیلے ریلیاں نکالتے ہیں ۔اور شمالی وزیرستان میں فلاسطن سے خطرناک حالات بنے ہیں۔ لوگوں کے پاس کھانے کو کچھ نہیں ہیں ۔ یہ سب پاکستان کا ناپاک فوج کر رہا ہیں ۔ #EndCurfewInNorthWaziristan,1
کہیں یا نہ کہیں پاکستان اور اس کا فوج ناپاک دہشت گرد ہیں اور انھوں نے دہشت گردی کیلے بے ضمیر چمچے ملا پال رکھے ہیں. …,1
کھوکھر صاحب زندہ باد ۔ مٹی پلید کر کے رکھ اس ناپاک فوج کی پالتو کتی کی ۔ سب جانتے ہیں یہ کیا تھا آج کیا بنا ہوا,1
کو جلا ڈالا .. حتٰی کے دودھ پیتے معصوم بچوں کو بھی اس جلتی ہوئی آگ میں پھینک دیا ... ھم نے اس ہیرامنڈی نسل پنجاپی فوج کو اللہ اوت اسکے دسول کا واسطہ بھی دیا .. مگر ہیرا منڈی نسل پنجاپی ناپاک فوج طاقت کے غرور اور نشے میں اپنے آپ کو خدا سمجھ رہے تھے .. ہم اُس وقت بھی مسلمان تھے جب,1
کون چوتیا دیکھتا ایک صوبے کی ناپاک فوج کے چوتیاپے بھرے ڈرامے,1
کونسی پاک آرمی ان کو پاک نا کہو کیونکہ یہ پاک لفظ کے قابل نہیں ہے ان کو کہو ناپاک ناپاک غلیظ گھٹیا اور ہجڑا فوج,1
"کوئی پریشان نہیں ہاں وحشی فوج اور اس کے کرایہ کے قاتل راوانوار اور خونخوار احسان اللہ احسان اور تجھ جیسے قلم فروش پریشان ہیں ،بلوچ پشتون سندھی قوم کے افراد کو تیری ناپاک فوج اغوا کرکے اذیت کے بعد اجتماعی قبروں اور کھلے میدان پھینکتی ہے جو ناقابل شناخت ہوجاتے ہیں …",1
کوئی جنت خرید گیا اور کوئی 13 ارب کا عسکری ٹاور خرید گیا ۔۔پاک فوج کے ناپاک جرنیل,1
کیا بی بی سی والو بلوچ بیٹیوں کے ساتھ ناپاک فوج کی ریپ اور درندگی پر کچھ محسوس ہوتاہے یا نہیں؟ …,1
کیا شرابی شہید ہوسکتا ہے؟ کیا زانی شہید ہوسکتا ہے؟ کیا قانون توڑنے والا شہید ہوسکتا ہے؟ کیا بے گناہ لوگوں کو اغواہ / قتل کرنے والا شہید ہوسکتا ہے؟ کیا ایسے شخص کا ساتھ دینے والا شہید ہو سکتا ہے؟ پھر ناپاک فوج کیسے شہید ہو سکتی ہے؟ #DefenceAndMartyrsDay #6thSeptember2019,1
کیا فائدہ ہوگا اس کا ناپاک فوج نے کشمیر بیچ دیا ہے اب جو بچا ہے اسی کو بچا لو …,1
کیا یہ ڈمہڈولہ باجوڑ میں معصوم طالبالعلموں پر جو بمباری کیگیی وہتو اے۔این۔پی کی حکومت ہوا۔ان معصوموں کا کیا گناہ تھا۔پختون قوم کے علاقوں میں ناپاک فوج کے یہ کالے پنجابی کس نے گھسایے۔یاد رکھنا پختون قوم کو بیوقوف بنانے کی کوشش نہ کرنا پختون قوم اپنے دوست اور دوشمن کو پہچانتاھے۔,1
کیا یہ ظالم فوج پشتون قوم پر گولیاں چلایئں اور قوم سے امید ناپاک گلے میں ہار پہنے کی رکھیں یہ کبھی ہو نہیں سکتاں انشاءاللہ ذرے ذرے کا حساب لینگے 😭😭 #StateAttackedPTM #StateAttackedPTM #ReleaseAliWazir #ReleaseDrGulAlam #ReleasePtmActivists @Sajid_Pakhtun @ruwaidullah @Nasir,1
کیونکہ انھوں نے سر عام چھیننا شروع کیا جس طرح ناپاک کی فوج نے بلوچستان سندھ پشتونستان اور گلگت بلتستان اور کشمیر پر کی ہے …,1
کیونکہ اون کے پاس غلیظ منافق مکار جھوٹی ناپاک پانچ سیکھوں سے پیدہ فوج نہیں ہے ڈولرز کھانے والی فوج نہیں ہے اپنے لوگوں کو اغوا کرنے والی فوج نہیں ہے کراچی بلوچستان افغانستان انڈیا خیبر پختون خواہ میں دہشت گرد بھیجنے والی فوج نہیں ہے اس لئے ترقی کر رہا ہے,1
"کیونکہ کراچی میں قائد کا مطلب صرف اور صرف الطاف حسین لیا جاتا ہے. یہ گھامڑ ناپاک فوج جناح صاحب کو کراچی کے قائد سے تبدیل کرنا چاہتے ہیں ، انہیں اندازہ نہیں کے جب یہ ناپاکستان ٹوٹے گا تو جناح صاحب صرف بقیہ پاکستان میں ہی رہ جائیں گے، جیسے بنگلہ دیش کے ایک آزاد ملک بننے کے بعد ہوا …",1
"کیونکہ نواز شریف کی حمایت سے شروع کئے ہوے ناپاک فوج اور ذلیل رنجرز کے مہاجروں کے خلاف آپریشن میں لوگوں کے بھائی ، باپ ، شوھر شہید ہوۓ ہیں ، لوگوں نے اپنے ہاتھوں سے اس پنجابی رینجرز کے ہاتھوں گرفتار افراد کی لاشیں اٹھائی ہیں - اب اس ناپاکستان سے کوئی ہمدردی نہیں ہے …",1
کیونکہ یہ ناپاک فوج ہے ہی حادثاتی پیداوار …,1
گالی کب دی میں نے کس نے کہا کہ پاک فوج ہے مڑہ ناپاک فوج ہے چی آی ہیٹ پاکستان آرمی 😏😏,1
"گالیاں دینے سے حقیقت نہیں بدلتی ، صرف آپ جیسے چوتیاؤں کے دل کو ذہنی تسلی ہوتی ہے ناپاک فوج مردہ باد - اب خوش …",1
گامو جمہوریت کہاں ھے یہ تو جوڈیشری اور فوج کا ناپاک گٹھ جوڑ ھے جو ملک پہ مسلط ھے اور ملک کو برباد کر رہا ھے نالائق اعظم ایک کٹھ پتلی ھے جسکو کرپٹ لوٹوں کی فوج ظفر موج دے کر PM ہاؤس میں بٹھایا گیا ھے,1
گشتی عورت وہی مظالم کے خلاف تو ہم اٹھے کڑے ہے اس وقت بھی ہم مررہے تھے اور آج بھی ہمارے بچے مررہے. جتنے بھی دہشتگرد تھے سارے تمھارے ناپاک فوج کے پیدا کردہ تھے اب انشاءاللہ حساب چکانے کا وقت آچکا ہے,1
"گلی گلی میں شور ھے باجوہ حرام خور, ناپاک فوج کہ منہ پر پیشاب",1
گوادر ہوٹل لندن میں ہے کیا؟ دوسو دس چینیوں سمیت پاکستانی مردار کئے گئے. شاید تمہارا حافظہ کمزور ہے یاد رکھیں مارنے والےبلوچ تھے بلوچ لندن میں ہو یا مقبوضہ بلوچستان میں ناپاک ملک اور اسکے کرایہ کے فوج پر لعنت بھیجتی ہے اگر کوئی فوج کو سلام کرتی ہے تو وہ بلوچوں سے تعلق نہیں رکھتے,1
گوڈ میسج لیکن اپ بتاؤ ہم کیا کرے ایسا کے ہمارے دل کو سکون ملے ۔۔اس ناپاک فوج سے اس قدر نفرت ھوئی ہے کے ان کو گالی دے کر دل ہلکا کر لیتے ہیں اگر ایسا نہ کرے تو ہمارا دل پھٹ جائے,1
"لال مسجد،جامعہ حفصہ،باجوڑ مدرسہ اور فاٹا میں سینکڑوں مساجد اور ان میں ہزاروں قرآن مجید شہید کر دیئے گئے اس وقت آپ کی غیرت کہا تھی یا وہ سب کچھ پاکستانی بیغیرت قوم کی مفاد کیلئے تھا کیونکہ ناپاک فوج جو بھی کرتی ہے ملک وقوم کیلئے کرتی ہے لعنت پاکستانی منافقین",1
